index,image,title,location,price,condition
119706799,https://media.guitarcenter.com/is/image/MMGS7/D-20-Acoustic-Guitar/000000119706799-00-600x600.jpg,Used Guild D-20 Acoustic Guitar,"Oxford Valley, PA","$1,399.99",Excellent
119684660,https://media.guitarcenter.com/is/image/MMGS7/DRS1-Acoustic-Electric-Guitar/000000119684660-00-600x600.jpg,Used Martin DRS1 Acoustic Electric Guitar,"Pasadena, CA",$594.99,Excellent
119704686,https://media.guitarcenter.com/is/image/MMGS7/Discovery-Companion-Acoustic-Guitar/000000119704686-00-600x600.jpg,Used Breedlove Discovery Companion Acoustic Guitar,"Cheektowaga, NY",$324.99,Excellent
119708224,https://media.guitarcenter.com/is/image/MMGS7/D18-Acoustic-Guitar/000000119708224-00-600x600.jpg,Used Martin D18 Acoustic Guitar,"Detroit, MI","$2,199.99",Excellent
119699779,https://media.guitarcenter.com/is/image/MMGS7/AD17E-Acoustic-Guitar/000000119699779-00-600x600.jpg,Used Taylor AD17E Acoustic Guitar,"Katy, TX","$1,499.99",Excellent
119698274,https://media.guitarcenter.com/is/image/MMGS7/AD22E-Acoustic-Electric-Guitar/000000119698274-00-600x600.jpg,Used Taylor AD22E Acoustic Electric Guitar,"Asheville, NC","$1,499.99",Excellent
119697748,https://media.guitarcenter.com/is/image/MMGS7/210CE-Acoustic-Electric-Guitar/000000119697748-00-600x600.jpg,Used Taylor 210CE Acoustic Electric Guitar,"Salt Lake City, UT",$834.99,Excellent
119685134,https://media.guitarcenter.com/is/image/MMGS7/D-40-Traditional-Acoustic-Electric-Guitar/000000119685134-00-600x600.jpg,Used Guild D-40 Traditional Acoustic Electric Guitar,"Emeryville, CA","$1,949.99",Excellent
119697815,https://media.guitarcenter.com/is/image/MMGS7/512CE-Acoustic-Electric-Guitar/000000119697815-00-600x600.jpg,Used Taylor 512CE Acoustic Electric Guitar,"Norman, OK","$2,299.99",Excellent
119685096,https://media.guitarcenter.com/is/image/MMGS7/AEG62NMH-Acoustic-Electric-Guitar/000000119685096-00-600x600.jpg,Used Ibanez AEG62NMH Acoustic Electric Guitar,"Dublin, CA",$249.99,Excellent
119663012,https://media.guitarcenter.com/is/image/MMGS7/Newporter-Player-Acoustic-Electric-Guitar/000000119663012-00-600x600.jpg,Used Fender Newporter Player Acoustic Electric Guitar,"Palmdale, CA",$349.99,Excellent
119703860,https://media.guitarcenter.com/is/image/MMGS7/FG200-Acoustic-Guitar/000000119703860-00-600x600.jpg,Used Yamaha FG200 Acoustic Guitar,"Crestwood, MO",$329.99,Excellent
119703095,https://media.guitarcenter.com/is/image/MMGS7/AC322CE-Acoustic-Electric-Guitar/000000119703095-00-600x600.jpg,Used Eastman AC322CE Acoustic Electric Guitar,"Manchester, CT",$879.99,Excellent
119704955,https://media.guitarcenter.com/is/image/MMGS7/RD-318-Acoustic-Guitar/000000119704955-00-600x600.jpg,Used Recording King RD-318 Acoustic Guitar,"Roosevelt Square, WA",$459.99,Excellent
119693823,https://media.guitarcenter.com/is/image/MMGS7/2020s-Academy-10E-Acoustic-Electric-Guitar/000000119693823-00-600x600.jpg,Used Taylor 2020s Academy 10E Acoustic Electric Guitar,"South Austin, TX",$569.99,Excellent
119694437,https://media.guitarcenter.com/is/image/MMGS7/Academy-12E-Acoustic-Electric-Guitar/000000119694437-00-600x600.jpg,Used Taylor Academy 12E Acoustic Electric Guitar,"Tampa, FL",$584.99,Excellent
119695908,https://media.guitarcenter.com/is/image/MMGS7/GF30CE-Acoustic-Guitar/000000119695908-00-600x600.jpg,Used Takamine GF30CE Acoustic Guitar,"Plano, TX",$399.99,Excellent
119699053,https://media.guitarcenter.com/is/image/MMGS7/CP3NYK-Acoustic-Electric-Guitar/000000119699053-00-600x600.jpg,Used Takamine CP3NYK Acoustic Electric Guitar,"Harrisburg, PA","$1,399.99",Excellent
119699071,https://media.guitarcenter.com/is/image/MMGS7/Dx2-Acoustic-Electric-Guitar/000000119699071-00-600x600.jpg,Used Martin Dx2 Acoustic Electric Guitar,"Wilmington, DE",$499.99,Excellent
119690282,https://media.guitarcenter.com/is/image/MMGS7/814CE-V-Class-Acoustic-Guitar/000000119690282-00-600x600.jpg,Used Taylor 814CE V-Class Acoustic Guitar,"Jacksonville, FL","$3,299.99",Excellent
119701308,https://media.guitarcenter.com/is/image/MMGS7/Performer-CW-Flame-Maple-QIT-Acoustic-Electric-Guitar-Acoustic-Electric-Guitar/000000119701308-00-600x600.jpg,Used Seagull Performer CW Flame Maple QIT Acoustic Electric Guitar Acoustic Electric Guitar,"Danbury, CT",$799.99,Excellent
119701334,https://media.guitarcenter.com/is/image/MMGS7/D28-Special-VTS-Acoustic-Guitar/000000119701334-00-600x600.jpg,Used Martin D28 Special VTS Acoustic Guitar,"Portland, ME","$2,799.99",Excellent
119659847,https://media.guitarcenter.com/is/image/MMGS7/914ce-LTD-Acoustic-Guitar/000000119659847-00-600x600.jpg,Used Taylor 914ce LTD Acoustic Guitar,"Eugene, OR","$4,049.99",Excellent
119697197,https://media.guitarcenter.com/is/image/MMGS7/HJ40SCE-0-Acoustic-Electric-Guitar/000000119697197-00-600x600.jpg,Used Washburn HJ40SCE-0 Acoustic Electric Guitar,"Cheektowaga, NY",$649.99,Excellent
119690112,https://media.guitarcenter.com/is/image/MMGS7/American-Acoustasonic-Stratocaster-Acoustic-Electric-Guitar/000000119690112-00-600x600.jpg,Used Fender American Acoustasonic Stratocaster Acoustic Electric Guitar,"Asheville, NC","$1,499.99",Excellent
119690187,https://media.guitarcenter.com/is/image/MMGS7/2010s-BR60-K-NA-Acoustic-Guitar/000000119690187-00-600x600.jpg,Used Blueridge 2010s BR60 K NA Acoustic Guitar,"Gwinnett, GA",$649.99,Excellent
119696257,https://media.guitarcenter.com/is/image/MMGS7/HD28-Acoustic-Guitar/000000119696257-00-600x600.jpg,Used Martin HD28 Acoustic Guitar,"Brookfield, WI","$2,599.99",Excellent
119691132,https://media.guitarcenter.com/is/image/MMGS7/GS-Mini-e-Koa-Acoustic-Electric-Guitar/000000119691132-00-600x600.jpg,Used Taylor GS Mini-e Koa Acoustic Electric Guitar,"Dallas, TX",$799.99,Excellent
119697111,https://media.guitarcenter.com/is/image/MMGS7/AD17E-Acoustic-Electric-Guitar/000000119697111-00-600x600.jpg,Used Taylor AD17E Acoustic Electric Guitar,"Carle Place, NY","$1,099.99",Excellent
119659812,https://media.guitarcenter.com/is/image/MMGS7/S6-Acoustic-Guitar/000000119659812-00-600x600.jpg,Used Seagull S6 Acoustic Guitar,"Fresno, CA",$439.99,Excellent
119691144,https://media.guitarcenter.com/is/image/MMGS7/P250e-Acoustic-Guitar/000000119691144-00-600x600.jpg,Used Guild P250e Acoustic Guitar,"Plano, TX",$449.99,Excellent
119690162,https://media.guitarcenter.com/is/image/MMGS7/GS-Mini-7-8-Scale-Koa-Ltd.-Acoustic-Guitar/000000119690162-00-600x600.jpg,Used Taylor GS Mini 7/8 Scale Koa Ltd. Acoustic Guitar,"Memphis, TN",$499.99,Excellent
119689326,https://media.guitarcenter.com/is/image/MMGS7/912CE-Acoustic-Electric-Guitar/000000119689326-00-600x600.jpg,Used Taylor 912CE Acoustic Electric Guitar,"Houston, TX","$4,999.99",Excellent
119684949,https://media.guitarcenter.com/is/image/MMGS7/Acoustasonic-Player-Telecaster-Acoustic-Electric-Guitar/000000119684949-00-600x600.jpg,Used Fender Acoustasonic Player Telecaster Acoustic Electric Guitar,"Asheville, NC",$924.99,Excellent
119693019,https://media.guitarcenter.com/is/image/MMGS7/Jazzmaster-Acoustic-Acoustic-Electric-Guitar/000000119693019-00-600x600.jpg,Used Fender Jazzmaster Acoustic Acoustic Electric Guitar,"Somerville Circle, NJ","$1,549.99",Excellent
119693986,https://media.guitarcenter.com/is/image/MMGS7/ME-3-38-Acoustic-Electric-Guitar/000000119693986-00-600x600.jpg,"Used LAVA MUSIC ME 3 38"" Acoustic Electric Guitar","Villa Park, IL",$749.99,Excellent
119686962,https://media.guitarcenter.com/is/image/MMGS7/Resolectric-Jr-Acoustic-Electric-Guitar/000000119686962-00-600x600.jpg,Used National Resolectric Jr Acoustic Electric Guitar,"Nashville, TN","$1,599.99",Excellent
119688296,https://media.guitarcenter.com/is/image/MMGS7/214E-DLX-Acoustic-Electric-Guitar/000000119688296-00-600x600.jpg,Used Taylor 214E DLX Acoustic Electric Guitar,"Augusta, GA","$1,299.99",Excellent
119697307,https://media.guitarcenter.com/is/image/MMGS7/GPC16E-Acoustic-Electric-Guitar/000000119697307-00-600x600.jpg,Used Martin GPC16E Acoustic Electric Guitar,"Orange, CT","$1,639.99",Excellent
119695693,https://media.guitarcenter.com/is/image/MMGS7/314CE-Acoustic-Electric-Guitar/000000119695693-00-600x600.jpg,Used Taylor 314CE Acoustic Electric Guitar,"Danvers, MA","$1,599.99",Excellent
119695807,https://media.guitarcenter.com/is/image/MMGS7/DM-1-CLA-Acoustic-Guitar/000000119695807-00-600x600.jpg,Used Eastman DM-1-CLA Acoustic Guitar,"Greenwood, IN","$1,199.99",Excellent
119695302,https://media.guitarcenter.com/is/image/MMGS7/1516-PRO-SERIES-Acoustic-Electric-Guitar/000000119695302-00-600x600.jpg,Used Ovation 1516 PRO SERIES Acoustic Electric Guitar,"Syracuse, NY",$719.99,Excellent
119655568,https://media.guitarcenter.com/is/image/MMGS7/MASTERWORKS-MDA70-CE-Acoustic-Electric-Guitar/000000119655568-00-600x600.jpg,Used Alvarez MASTERWORKS MDA70 CE Acoustic Electric Guitar,"Oxnard, CA",$749.99,Excellent
119692925,https://media.guitarcenter.com/is/image/MMGS7/Orianthi-SJ-200-Acoustic-Electric-Guitar/000000119692925-00-600x600.jpg,Used Gibson Orianthi SJ-200 Acoustic Electric Guitar,"Cherry Hill, NJ","$4,499.99",Excellent
119691616,https://media.guitarcenter.com/is/image/MMGS7/717e-Acoustic-Electric-Guitar/000000119691616-00-600x600.jpg,Used Taylor 717e Acoustic Electric Guitar,"Bloomington, MN","$2,899.99",Excellent
119692817,https://media.guitarcenter.com/is/image/MMGS7/214CE-Deluxe-Acoustic-Electric-Guitar/000000119692817-00-600x600.jpg,Used Taylor 214CE Deluxe Acoustic Electric Guitar,"Pittsburgh, PA","$1,129.99",Excellent
119691618,https://media.guitarcenter.com/is/image/MMGS7/D28-Acoustic-Guitar/000000119691618-00-600x600.jpg,Used Martin D28 Acoustic Guitar,"Detroit, MI","$2,699.99",Excellent
119693254,https://media.guitarcenter.com/is/image/MMGS7/D28-Acoustic-Guitar/000000119693254-00-600x600.jpg,Used Martin D28 Acoustic Guitar,"Portsmouth, NH","$2,699.99",Excellent
119692908,https://media.guitarcenter.com/is/image/MMGS7/A-20-Marley-Acoustic-Guitar/000000119692908-00-600x600.jpg,Used Guild A-20 Marley Acoustic Guitar,"Monroeville, PA",$299.99,Excellent
119691030,https://media.guitarcenter.com/is/image/MMGS7/HD28-Acoustic-Guitar/000000119691030-00-600x600.jpg,Used Martin HD28 Acoustic Guitar,"Warwick, RI","$2,899.99",Excellent
119686170,https://media.guitarcenter.com/is/image/MMGS7/Builders-Edition-717E-Acoustic-Electric-Guitar/000000119686170-00-600x600.jpg,Used Taylor Builder's Edition 717E Acoustic Electric Guitar,"Round Rock, TX","$2,599.99",Excellent
119689112,https://media.guitarcenter.com/is/image/MMGS7/Custom-JCPA4R-Acoustic-Electric-Guitar/000000119689112-00-600x600.jpg,Used Martin Custom JCPA4R Acoustic Electric Guitar,"Manchester, CT","$1,099.99",Excellent
119681316,https://media.guitarcenter.com/is/image/MMGS7/914CE-V-Class-Acoustic-Guitar/000000119681316-00-600x600.jpg,Used Taylor 914CE V-Class Acoustic Guitar,"Nashville, TN","$3,999.99",Excellent
119650011,https://media.guitarcenter.com/is/image/MMGS7/GS-Mini-Mahogany-Acoustic-Guitar/000000119650011-00-600x600.jpg,Used Taylor GS Mini Mahogany Acoustic Guitar,"Cerritos, CA",$534.99,Excellent
119690528,https://media.guitarcenter.com/is/image/MMGS7/GPC-X-Series-Koa-Acoustic-Electric-Guitar/000000119690528-00-600x600.jpg,Used Martin GPC X Series Koa Acoustic Electric Guitar,"Monroeville, PA",$450.99,Excellent
119688849,https://media.guitarcenter.com/is/image/MMGS7/324CE-V-Class-Acoustic-Electric-Guitar/000000119688849-00-600x600.jpg,Used Taylor 324CE V-Class Acoustic Electric Guitar,"Commack, NY","$1,979.99",Excellent
119688700,https://media.guitarcenter.com/is/image/MMGS7/AEWC10-DGM-Acoustic-Electric-Guitar/000000119688700-00-600x600.jpg,Used Ibanez AEWC10-DGM Acoustic Electric Guitar,"Rockville, MD",$299.99,Excellent
119662657,https://media.guitarcenter.com/is/image/MMGS7/Used-ORANGEWOOD-AVA-M-Mahogany-Acoustic-Guitar/000000119662657-00-600x600.jpg,Used Used ORANGEWOOD AVA M Mahogany Acoustic Guitar,"Tyler, TX",$499.99,Excellent
119650661,https://media.guitarcenter.com/is/image/MMGS7/Used-2006-R-TAYLOR-STYLE-1-Natural-Acoustic-Guitar/000000119650661-00-600x600.jpg,Used Used 2006 R TAYLOR STYLE 1 Natural Acoustic Guitar,"Modesto, CA","$3,599.99",Excellent
119687204,https://media.guitarcenter.com/is/image/MMGS7/GS-Mini-Mahogany-Acoustic-Guitar/000000119687204-00-600x600.jpg,Used Taylor GS Mini Mahogany Acoustic Guitar,"Monroeville, PA",$549.99,Excellent
119684427,https://media.guitarcenter.com/is/image/MMGS7/614CE-V-Class-Acoustic-Guitar/000000119684427-00-600x600.jpg,Used Taylor 614CE V-Class Acoustic Guitar,"Detroit, MI","$2,829.99",Excellent
119686291,https://media.guitarcenter.com/is/image/MMGS7/D13E-Acoustic-Electric-Guitar/000000119686291-00-600x600.jpg,Used Martin D13E Acoustic Electric Guitar,"Twin Cities, MN",$899.99,Excellent
119661481,https://media.guitarcenter.com/is/image/MMGS7/Acoustasonic-Player-Telecaster-Acoustic-Electric-Guitar/000000119661481-00-600x600.jpg,Used Fender Acoustasonic Player Telecaster Acoustic Electric Guitar,"Montgomery, AL",$939.99,Excellent
119662674,https://media.guitarcenter.com/is/image/MMGS7/Discovery-Concert-Acoustic-Guitar/000000119662674-00-600x600.jpg,Used Breedlove Discovery Concert Acoustic Guitar,"Amarillo, TX",$279.99,Excellent
119685845,https://media.guitarcenter.com/is/image/MMGS7/Rm-997-Acoustic-Guitar/000000119685845-00-600x600.jpg,Used Recording King Rm-997 Acoustic Guitar,"Southington, CT",$699.99,Excellent
119660686,https://media.guitarcenter.com/is/image/MMGS7/FS800-Acoustic-Guitar/000000119660686-00-600x600.jpg,Used Yamaha FS800 Acoustic Guitar,"Beaumont, TX",$189.99,Excellent
119682793,https://media.guitarcenter.com/is/image/MMGS7/Hummingbird-Pro-Faded-Acoustic-Electric-Guitar/000000119682793-00-600x600.jpg,Used Epiphone Hummingbird Pro Faded Acoustic Electric Guitar,"Villa Park, IL",$379.99,Excellent
119647405,https://media.guitarcenter.com/is/image/MMGS7/2020s-214CE-Acoustic-Electric-Guitar/000000119647405-00-600x600.jpg,Used Taylor 2020s 214CE Acoustic Electric Guitar,"South Bay, CA",$929.99,Excellent
119660642,https://media.guitarcenter.com/is/image/MMGS7/FSX800C-Acoustic-Electric-Guitar/000000119660642-00-600x600.jpg,Used Yamaha FSX800C Acoustic Electric Guitar,"Katy, TX",$259.99,Excellent
119682826,https://media.guitarcenter.com/is/image/MMGS7/GS-Mini-Mahogany-Acoustic-Guitar/000000119682826-00-600x600.jpg,Used Taylor GS Mini Mahogany Acoustic Guitar,"Appleton, WI",$514.99,Excellent
119685311,https://media.guitarcenter.com/is/image/MMGS7/214CE-Deluxe-Koa-Acoustic-Electric-Guitar/000000119685311-00-600x600.jpg,Used Taylor 214CE Deluxe Koa Acoustic Electric Guitar,"Lancaster, PA","$1,189.99",Excellent
119742288,https://media.guitarcenter.com/is/image/MMGS7/214E-DLX-Acoustic-Electric-Guitar/000000119742288-00-600x600.jpg,Used Taylor 214E DLX Acoustic Electric Guitar,"Dayton, OH",$899.99,Great
119742247,https://media.guitarcenter.com/is/image/MMGS7/Paramount-PM-1-Standard-Dreadnought-Acoustic-Electric-Guitar/000000119742247-00-600x600.jpg,Used Fender Paramount PM-1 Standard Dreadnought Acoustic Electric Guitar,"Portsmouth, NH",$399.99,Great
119741420,https://media.guitarcenter.com/is/image/MMGS7/CD140SCE-Acoustic-Electric-Guitar/000000119741420-00-600x600.jpg,Used Fender CD140SCE Acoustic Electric Guitar,"Canton, MI",$269.99,Great
119740819,https://media.guitarcenter.com/is/image/MMGS7/314CE-Acoustic-Electric-Guitar/000000119740819-00-600x600.jpg,Used Taylor 314CE Acoustic Electric Guitar,"N. Olmsted, OH","$1,499.99",Great
119740649,https://media.guitarcenter.com/is/image/MMGS7/1933-REISSUE-L00-MURPHY-LAB-Acoustic-Guitar/000000119740649-00-600x600.jpg,Used Gibson 1933 REISSUE L00 MURPHY LAB Acoustic Guitar,"Williston, VT","$4,499.99",Great
119743030,https://media.guitarcenter.com/is/image/MMGS7/DG8S-Acoustic-Guitar/000000119743030-00-600x600.jpg,Used Fender DG8S Acoustic Guitar,"Twin Cities, MN",$119.99,Great
119732038,https://media.guitarcenter.com/is/image/MMGS7/FS720S-Acoustic-Guitar/000000119732038-00-600x600.jpg,Used Yamaha FS720S Acoustic Guitar,"Overland Park, KS",$199.99,Great
119740667,https://media.guitarcenter.com/is/image/MMGS7/Stage-Concert-Acoustic-Electric-Guitar/000000119740667-00-600x600.jpg,Used Breedlove Stage Concert Acoustic Electric Guitar,"Manchester, CT",$589.99,Great
119737394,https://media.guitarcenter.com/is/image/MMGS7/A6-Ultra-Acoustic-Electric-Guitar/000000119737394-00-600x600.jpg,Used Godin A6 Ultra Acoustic Electric Guitar,"Fairfax, VA",$949.99,Great
119715695,https://media.guitarcenter.com/is/image/MMGS7/Oregon-Concert-Acoustic-Electric-Guitar/000000119715695-00-600x600.jpg,Used Breedlove Oregon Concert Acoustic Electric Guitar,"Salem, OR",$969.99,Great
119740611,https://media.guitarcenter.com/is/image/MMGS7/BT1-Baby-Acoustic-Guitar/000000119740611-00-600x600.jpg,Used Taylor BT1 Baby Acoustic Guitar,"Mayfield Heights, OH",$289.99,Great
119732036,https://media.guitarcenter.com/is/image/MMGS7/Used-Andrew-White-Freja-112-Natural-Acoustic-Electric-Guitar/000000119732036-00-600x600.jpg,Used Used Andrew White Freja 112 Natural Acoustic Electric Guitar,"Denton, TX",$699.99,Great
119740602,https://media.guitarcenter.com/is/image/MMGS7/AB24-4S-Acoustic-Electric-Guitar/000000119740602-00-600x600.jpg,Used Ovation AB24-4S Acoustic Electric Guitar,"Mayfield Heights, OH",$254.99,Great
119730920,https://media.guitarcenter.com/is/image/MMGS7/110CE-Acoustic-Electric-Guitar/000000119730920-00-600x600.jpg,Used Taylor 110CE Acoustic Electric Guitar,"Marietta, GA",$649.99,Great
119732161,https://media.guitarcenter.com/is/image/MMGS7/F345SY-Acoustic-Guitar/000000119732161-00-600x600.jpg,Used Yamaha F345SY Acoustic Guitar,"South Austin, TX",$149.99,Great
119731075,https://media.guitarcenter.com/is/image/MMGS7/MD70BG-Acoustic-Guitar/000000119731075-00-600x600.jpg,Used Alvarez MD70BG Acoustic Guitar,"Goodlettsville, TN",$724.99,Great
119734021,https://media.guitarcenter.com/is/image/MMGS7/T5Z-Classic-Acoustic-Electric-Guitar/000000119734021-00-600x600.jpg,Used Taylor T5Z Classic Acoustic Electric Guitar,"Tyler, TX","$1,349.99",Great
119733938,https://media.guitarcenter.com/is/image/MMGS7/WY1-Yairi-Stage-OM-Folk-Acoustic-Electric-Guitar/000000119733938-00-600x600.jpg,Used Alvarez WY1 Yairi Stage OM/Folk Acoustic Electric Guitar,"Oklahoma City, OK","$1,499.99",Great
119735323,https://media.guitarcenter.com/is/image/MMGS7/Bella-Tono-Allure-Elite-Acoustic-Electric-Guitar/000000119735323-00-600x600.jpg,Used Washburn Bella Tono Allure Elite Acoustic Electric Guitar,"Lancaster, PA",$474.99,Great
119737933,https://media.guitarcenter.com/is/image/MMGS7/SE-A15AL-Acoustic-Electric-Guitar/000000119737933-00-600x600.jpg,Used PRS SE A15AL Acoustic Electric Guitar,"Williston, VT",$699.99,Great
119735456,https://media.guitarcenter.com/is/image/MMGS7/PA230E-Acoustic-Electric-Guitar/000000119735456-00-600x600.jpg,Used Ibanez PA230E Acoustic Electric Guitar,"Pittsburgh, PA",$569.99,Great
119740420,https://media.guitarcenter.com/is/image/MMGS7/DG20S-Acoustic-Guitar/000000119740420-00-600x600.jpg,Used Fender DG20S Acoustic Guitar,"Manchester, CT",$129.99,Great
119737976,https://media.guitarcenter.com/is/image/MMGS7/GPCX2E-Acoustic-Electric-Guitar/000000119737976-00-600x600.jpg,Used Martin GPCX2E Acoustic Electric Guitar,"Manchester, CT",$499.99,Great
119730810,https://media.guitarcenter.com/is/image/MMGS7/F335-Acoustic-Guitar/000000119730810-00-600x600.jpg,Used Yamaha F335 Acoustic Guitar,"Marietta, GA",$149.99,Great
119738094,https://media.guitarcenter.com/is/image/MMGS7/214CE-Deluxe-Acoustic-Electric-Guitar/000000119738094-00-600x600.jpg,Used Taylor 214CE Deluxe Acoustic Electric Guitar,"Mayfield Heights, OH","$1,249.99",Great
119741272,https://media.guitarcenter.com/is/image/MMGS7/DR500MCE-Masterbuilt-Acoustic-Electric-Guitar/000000119741272-00-600x600.jpg,Used Epiphone DR500MCE Masterbuilt Acoustic Electric Guitar,"Maple Grove, MN",$499.99,Great
